,Unnamed: 0,date,time,name,username,state,tweet
135,135,2022-05-09,19:00:30,Dick Holden,telecam1,Boston,"@tatereeves The likes @tatereeves , #ForcedBirthParty, want talk anything except war women’s rights healthcare. “The Anti–Birth Control Movement Is New Anti-Abortion Movement” https://t.co/pYXfsMVDZB"
136,136,2022-05-09,19:00:02,ZAQS Politics News,zaqspolitics,Boston,Idaho lieutenant governor wants harshest US abortion ban https://t.co/cM4DLswVl1
137,137,2022-05-09,19:00:00,WBUR,wbur,Boston,U.S. customers started deluging Mexican border pharmacies Texas passed anti-abortion law last fall. A two-pill combination costs $400 require doctor's prescription. https://t.co/nYKmrF6rxY
138,138,2022-05-09,18:59:15,Cinch News Network ,cinchnetwork,Boston,"With women's rights hinging ability abort baby, become show solidarity abortion. So woman feminist even though still baby? That's question everyone asking. https://t.co/5SBzB8ElSK"
139,139,2022-05-09,18:58:21,James Keay,reach147,Boston,"Lightfoot: $500,000 Funding Abortions Non-Chicagoans Is ‘a Down Payment‘ https://t.co/gvfwGMxeak via @BreitbartNews"
140,140,2022-05-09,18:52:32,Mike Shea,mike_shea99,Boston,"@__goodsalty @Brittan62381369 @TooLudicrous @DaveWhiskers @bostella Since we’re talking legality here, slavery legal US 89 years. (1776-1865). Stripping rights slave owners good thing. Abortion legal since 1973. Like slave owners, I’d love see abortion rights taken away ‘pro-choicers’ well."
141,141,2022-05-09,18:52:16,The Christian Science Monitor,csmonitor,Boston,The Supreme Court appears cusp overturning right – abortion – first time modern history. What happens rights unpopular conservative Christians? Part 2 occasional series. https://t.co/wSpoDs4zi0
142,142,2022-05-09,18:51:50,Alejandra Caraballo 🏳️‍⚧️🇵🇷,esqueer_,Boston,"The States brief cites negative abortion precedent, typical anti-trans parties litigation. They also cite Abigail Shrier's article Wall Street Journal. https://t.co/TLyOLHYJvT"
143,143,2022-05-09,18:45:00,Joe Cusack,joebos617,Boston,@libbycwatson simple “good don’t like abortion either” people would respectable honesty whatever shit
144,144,2022-05-09,18:44:53,Matt E,mattieenigmatic,Boston,"@davidceisen @onesarahjones First all, says piece disagreed w overturning Roe. More important, spends zero time/energy advocating choice advocating strong welfare policy. As long remains case personal opinion abortion means…"
145,145,2022-05-09,18:43:08,Tom Williams,tommyboy0690,Boston,"Yes, go light chipping election dozens anti-abortion laws brought SC election outright outlaw abortion."
146,146,2022-05-09,18:38:38,Jessica,jessica_t_86,Boston,How's U.S. ban abortion also fucking formula shortage? Make make sense. #ProChoiceIsProLife
147,147,2022-05-09,18:37:56,dae,yo_dae,Boston,Why internet like THIS 😂😂😂 RT @npreeko: Nutting pussy feel way good tryn ban plan b’s &amp; abortions that’s Ik don’t get bitches
148,148,2022-05-09,18:36:55,66613Skunky13,truecrimepoli,Boston,Dems Launch Abortion Counter-Attacks-Insufferable NY Senator Chuck Schumer Sets Up Wednesday Senate Vote-'Should B TX Senator Ted Cruz making decision woman &amp; family?'-Democrats launch abortion counter-attack-After #RINO CHINA Mitch McC... https://t.co/99ohTS1jcb
149,149,2022-05-09,18:36:48,Mike Shea,mike_shea99,Boston,"@__goodsalty @Brittan62381369 @TooLudicrous @DaveWhiskers @bostella With covid, already know means protect yourself. If vaxxed masked I’m much threat u I’m not. So it’s responsibility. Also I’m trying kill I accidentally give covid. Abortion 100% intentional taking human life"
150,150,2022-05-09,18:36:15,Sue,sue21222633,Boston,"Pregnancy From Rape Is 'An Opportunity' For Women, Says Republican Trying To Ban Abortion https://t.co/3fB60VNzvZ"
151,151,2022-05-09,18:35:50,Sonya Dunne,_sonyadunne,Boston,"Man FDNY Clothes Viral Abortion Protest Video Isn't Firefighter, Dept. Says https://t.co/2FvbCW0vw1"
152,152,2022-05-09,18:34:23,Francesca Puzo,francescapuzo,Boston,"@taabusana @DonaldJTrumpJr I think abortion illegal guns legal, right meme"
153,153,2022-05-09,18:34:00,Raff Riff,jwgis39,Boston,"@NikkiFried As Governor, promise issue blanket pardons anyone covicted Florida’s abortion laws? Will refuse enforce laws? You authority."
154,154,2022-05-09,18:33:56,66613Skunky13,truecrimepoli,Boston,#FakeIndian MA Senator Elizabeth #Fauxcahontas Warren Accuses Donk Rep Henry Cuellar Of Backing 'Anti-Choice Extremists'-#OldNutter!-Warren sides W/#Jihad Squad abortion-Tells Texans 2 donate 2 AOC-Backed Candidate &amp; Progressive Working Families... https://t.co/MTKp92TCEn
155,155,2022-05-09,18:32:19,Mike Shea,mike_shea99,Boston,"@Brittan62381369 @__goodsalty @TooLudicrous @DaveWhiskers @bostella They aren’t all. Abortion, like slavery one time, legal. The argument too. What mean they’re people?!?!? What I property business (slavery) I uterus none business! (Abortion)"
156,156,2022-05-09,18:30:56,66613Skunky13,truecrimepoli,Boston,WaCkY Jen Psaki says there's 'serious risk' nationwide abortion BAN-Peppermint Psaki says there's 'serious risk' nationwide abortion BAN-Access 2 contraception could also B limited-#Bullsh!-Biden Press Secretary says DOJ's considering action 2... https://t.co/Trk6BWcsEj
157,157,2022-05-09,18:30:08,Francesca Puzo,francescapuzo,Boston,"@WandaGoldstein1 @KerriMickelsen Even rape accounts 50% abortions, murder answer rape"
158,158,2022-05-09,18:28:48,Jeffrey Eyges💉🇺🇦 #BLM #M4A #PardonRealityWinner,eygesjeffrey,Boston,@SimonBe08722451 Then fight keep abortion legal go extinct. See works?
159,159,2022-05-09,18:28:13,Mike Shea,mike_shea99,Boston,"@__goodsalty @Brittan62381369 @TooLudicrous @DaveWhiskers @bostella My body choice! Because really bodily autonomy. With abortion isn’t bodily autonomy separate body growing inside mother unique human dna mothers’. Therefore body, choice."
160,160,2022-05-09,18:28:08,66613Skunky13,truecrimepoli,Boston,WaCkY Jen Psaki says there's 'serious risk' nationwide abortion BAN-Peppermint Psaki says there's 'serious risk' nationwide abortion BAN-Access 2 contraception could also B limited-#Bullsh!-Biden Press Secretary says DOJ's considering action 2... https://t.co/Trk6BWcsEj
161,161,2022-05-09,18:27:43,Melanie Jean,princessmom122,Boston,"Did know majority prochoice advocates women, vast majority Americans prochoice? There elective abortion late pregnancy. It exist. And anyone believes must think women monsters."
162,162,2022-05-09,18:22:53,Maggie Fallon,maggiefallon15,Boston,@LauraCarleyNYC @ByJessicaGould Do believe abortion?
163,163,2022-05-09,18:22:46,Cinch News Network ,cinchnetwork,Boston,For queens fence abortion! Hurry overturn Roe vs Wade put us women back chains! #abortionrights #prochoice #prolife https://t.co/bUoECmq93K
164,164,2022-05-09,18:22:17,"Seldom right, but never unsure",pete2303,Boston,@KassyDillon So illegal immigrant carry term state abortion illegal. Does child get stay United States? The parents?
165,165,2022-05-09,18:21:19,Padma Kandadai MD MPH,padmapande,Boston,This. In fact data showing denying abortion someone wants one much detrimental mental health. Thank @AshleyGWinter vulnerability honesty. #AbortionIsHealthcare
166,166,2022-05-09,18:11:49,Wendy Murphy,wmurphylaw,Boston,My new column abortion. This left-right issue. Both parties oppose #Women’s equality bc control bodies &amp; free/cheap labor bipartisan MALE entitlement. Abortion distracts Women seeing constitutional enslavement! https://t.co/vO4jmRkkKr
167,167,2022-05-09,18:11:30,(((courtneylielle))),courtneydsharpe,Boston,"As Black Jewish Woman, I'm Livid About Abortion Debate https://t.co/AWGqXRN6fw via @hey_alma"
168,168,2022-05-09,18:07:41,James Derek Dwyer,jamesderekdwyer,Boston,"The anti-abortion movement targeted assassinations doctors. They fuck way off, still know to."
169,169,2022-05-09,18:03:34,66613Skunky13,truecrimepoli,Boston,2 Molotov Cocktails Found @ Anti-Abortion Group Office-Cops confirm Molotov Cocktails used ANTIFA goons 2 firebomb Wisconsin Pro-Life Charity's Office-Wall sprayed w/message saying-'If abortions safe U either'. #Terrorists https://t.co/9Wwq732nuo
170,170,2022-05-09,18:03:23,Mitch Blum,mittbum,Boston,Well that? I guess McConnell lying said wouldn’t get rid filibuster ban abortion nationally. (Just working 2024 tweets now)
171,171,2022-05-09,18:02:39,"Thomas Levenson, Zṓiarchos",tomlevenson,Boston,"I think premise wrong, I believe D thinks abortion magic election winner. But help Rs; close elections matters. Still...""it's economy stupid"" vital remember. The GOP keeps trying tank same; need say lot."
172,172,2022-05-09,18:02:02,HONEY BADGER,honnee_badger,Boston,"Democrats: The party angry women hysterical men. Trust, want gene pool. The SCOTUS leak safety I care about. Get abortions. No one cares. Especially me. https://t.co/Wf3jwgwKIh"
173,173,2022-05-09,17:59:24,Erin Spencer Sairam,erinspencer93,Boston,"My entire email inbox currently mess abortion-related PR notes, line pitch adoption alternative abortion something I read five times confirm real. ""She walk hospital move life."""
174,174,2022-05-09,17:57:10,Globe Politics,globepolitical,Boston,Abortion rights may rest governor’s races states https://t.co/QZvYnQpzhK
175,175,2022-05-09,17:54:32,Matt says “Get vaccinated 💉”,introvertgay,Boston,"Since Dem leadership interested actually fighting abortion rights, I think goes down: In 2-4 years, GOP regains control. They break filibuster ban abortion everything else. New Dems start take power, years later get control."
176,176,2022-05-09,17:50:54,TMK,tmk031967,Boston,"@CarolStogner21 @ACTBrigitte Were thinking mothers can’t breastfeed going chemo, past breast surgery, mood altering drugs, severe illness, low milk supply? Abortions important feeding babies I guess."
177,177,2022-05-09,17:49:49,Mike Shea,mike_shea99,Boston,"@__goodsalty @TooLudicrous @DaveWhiskers @bostella They happen! You yet explain abortions performed otherwise, giving several chances. Please explain performed exposes supposed lies."
178,178,2022-05-09,17:41:54,"kaitlin, by definition, a woman",thefactualprep,Boston,"isn’t position, bill. CJR seems want overturn Roe uphold Mississippi abortion law. outraged overturn didn’t like Mississippi law."
179,179,2022-05-09,17:36:35,Dick Holden,telecam1,Boston,"@SenatorTimScott This operating principle Tim Scott’s #ForcedBirthParty: “MATTHEWS: Do believe punishment abortion…as principle? TRUMP: The answer form punishment. For woman? TRUMP: Yes, form.” March 30, 2016"
180,180,2022-05-09,17:34:17,Matt E,mattieenigmatic,Boston,"@onesarahjones Sorry, I don’t think good faith read. I disagree w LB questions abortion, long advocacy isn’t focused focus fighting robust welfare state, it’s hard feel personal preferences matter me."
181,181,2022-05-09,17:30:01,ZAQS Politics News,zaqspolitics,Boston,"Lightfoot pledges $500,000 help pay women needing abortion care https://t.co/Hrf9PbhE6P"
182,182,2022-05-09,17:28:49,Jamie Johnson,spagony1,Boston,"@RowBlack_ So said daughter gets pregnant 18 another 18 yr old decides get abortion, would stop making decision based mature thinks is? What wanted sex worker? What transgendered wanted transition?"
183,183,2022-05-09,17:27:40,Average Dad 🌻 finding joy in embarrassing my kids,dsundahl,Boston,"@gabehudson @MikePerryavatar A reporter came place last week interview wife re: experiences abortion. (Not pictured: sitting off-camera. Though I part it, it’s me. I mostly proud I didn’t beat shit protestor.) https://t.co/hmOp6UfeVi"
184,184,2022-05-09,17:26:54,Nancy C,nc7983,Boston,"@BernieBerkeley @SkartveitNancy Then Kavanaugh would experience like woman enter abortion clinic pro-life demonstrators outside screaming them. Unfortunately, ever perp walk, honestly might inspire reconsider rigid opinions."
185,185,2022-05-09,17:25:31,BL (Rohr) Morgan 🌈🌊🐬🌋🌎💚💜💛💙💘🐈🌊🐳,silverosita,Boston,"It's amazing see #SCOTUS justices prevented law protecting abortion clinics protestors 35 ft, reliving another mistake they've made. #RoeVWade become settled law nationally &amp; also know #SupremeCourt compromised w/ corruption. #TermLimits"
186,186,2022-05-09,17:24:35,susan af,sfriedell,Boston,"@golvio @ncgirlgulflife If fetus died, it’s induction &amp; stillbirth, abortion. (Otherwise I agree you)"
187,187,2022-05-09,17:24:20,Paul the UPS guy,pfneveujr,Boston,Liberals alarmed abortion shortages baby formula shortages.
188,188,2022-05-09,17:18:08,Alan Dershowitz,alandersh,Boston,Abortion different gay interracial marriage. Watch Dershow live Rumble @ 5:30 pm est. THE DERSHOW GOES OUT LIVE IN 10 MINUTES. https://t.co/Nn0MIqSDQw
189,189,2022-05-09,17:08:13,Christopher Dowd,christopherdowd,Boston,Europe far stricter abortion laws do.
190,190,2022-05-09,17:05:30,"RichC: nowhere else to go, my head is on th ground",rcownie,Boston,"@1xaipe The context Obama's choice supermajority 2 months, Sen Kennedy dying brain cancer, barely votes ACA probably 60 votes abortion rights bill b/c Manchin (WV) Casey (PA)."
191,191,2022-05-09,17:03:36,Bill🌻,tastywaves77,Boston,@LPDonovan Could imagine Mark Kelly Cortez Mastro right now? In span week you’re going vote abhorrent abortion bill another one Title 42v
192,192,2022-05-09,17:00:37,David Dumont,djdumont_20,Boston,"@_phall @MaysonTatum @AnnaHorford unequivocally do. want women die backdoor abortions think PERSONAL religious views, fiction backed medical science, apply everyone. religious nation. beliefs alone."
193,193,2022-05-09,17:00:30,Boston Review,bostonreview,Boston,"“This might sound shocking, coming someone 'side' debate, #abortion difficult mothers love children, often don’t know exactly think about, whether allowed love, unborn child.” https://t.co/aOtcB58ioE"
194,194,2022-05-09,16:58:24,Mary Jo Cappuccilli,cappuccillijo,Boston,@jskilesskinner Why anti-abortion important people? It’s believe zealousness earn brownie points heaven. Really. We start interfacing there. (The golden rule isn’t strong enough I guess.)
195,195,2022-05-09,16:58:14,Mike Shea,mike_shea99,Boston,@__goodsalty @TooLudicrous @DaveWhiskers @bostella Here is! Where debunk abortion methods I posted explained two qualified doctors? Where article posted describe abortion procedures? https://t.co/rLw8iNR8Bl
